,object_number,url,valid_link,image_link,seen
7404,PC 20130092,https://opencontext.org/subjects/ac2fefc3-6f12-467b-ab4c-0c9f3f3b4d09,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130092.jpg,True
7405,PC 20130098,https://opencontext.org/subjects/1edf1ee3-e377-44c6-914f-66b5b1a10260,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130098.jpg,True
7406,PC 20130099,https://opencontext.org/subjects/52e57223-5174-4933-9b0e-b6cc87c0ce62,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130099.jpg,True
7407,PC 20130105,https://opencontext.org/subjects/131196b6-766c-4981-bf3c-0cb8c16a6e36,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130105.jpg,True
7408,PC 20130107,https://opencontext.org/subjects/3e533bae-6641-4aa5-89b2-5f43a8408184,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130107.jpg,True
7409,PC 20130114,https://opencontext.org/subjects/c49904a8-3f22-4259-8c46-4948ca5819a3,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130114.jpg,True
7410,PC 20130115,https://opencontext.org/subjects/8de28021-ac43-4476-85a3-7792f9816476,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130115.jpg,True
7411,PC 20130117,https://opencontext.org/subjects/350cb296-9423-421e-af6f-5cec061028fc,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130117.jpg,True
7412,PC 20130127,https://opencontext.org/subjects/cbdeeb0d-25b6-4a4c-bacc-c98296d51b6d,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130127.jpg,True
7413,PC 20130136,https://opencontext.org/subjects/43274025-ad7e-4a57-a705-afd5b1b09f75,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130136.jpg,True
7414,PC 20130139,https://opencontext.org/subjects/1024ca9c-4543-404b-beba-328dd2f80bcc,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130139.jpg,True
7415,PC 20130153,https://opencontext.org/subjects/c3a6b13a-871e-4129-95f6-d4ab1bff02bd,True,,True
7416,PC 20130161,https://opencontext.org/subjects/6953bccb-af7c-4bc8-980c-3c08d10b9c7c,True,,True
7417,PC 20130168,https://opencontext.org/subjects/e1cb3163-795a-48ce-96c5-e88feb27a9df,True,,True
7418,PC 20130172,https://opencontext.org/subjects/55a396cf-dc82-43db-bc06-d51bfeb032e6,True,,True
7419,PC 20130173,https://opencontext.org/subjects/b1c8b6ca-5a72-426b-a25f-f4f0b502d88b,True,,True
7420,PC 20130174,https://opencontext.org/subjects/460d1900-226d-4db7-89ca-d0f0075784b2,True,,True
7421,PC 20130176,https://opencontext.org/subjects/408b854f-9391-4d2f-8a8e-8a3c2a09153e,True,,True
7422,PC 20130180,https://opencontext.org/subjects/55db93eb-917a-48ac-ae95-eab2e098e9f0,True,,True
7423,PC 20130196,https://opencontext.org/subjects/fa1f2744-4b62-4ee5-b2ba-36fe2e5457eb,True,,True
7424,PC 20130210,https://opencontext.org/subjects/432dac58-6d86-4541-a559-06977c0374c6,True,,True
7425,PC 20130213,https://opencontext.org/subjects/cf24e3c3-59b7-4eaf-be52-211aa14621e5,True,,True
7426,PC 20130227,https://opencontext.org/subjects/2b01639e-f499-408d-b66e-922f04186e77,True,,True
7427,PC 20130230,https://opencontext.org/subjects/059ead01-9716-41c1-8ed7-0b2b145bc0f8,True,,True
7428,PC 20130249,https://opencontext.org/subjects/e9eb7363-df15-4d0a-8530-80cf0a43afee,True,,True
7429,PC 20130254,https://opencontext.org/subjects/312110c3-a203-4c2d-bc7d-3348d1f83f30,True,,True
7430,PC 20130257,https://opencontext.org/subjects/04b95e46-4874-4d55-8b77-f69a38c24b92,True,,True
7431,PC 20130149,https://opencontext.org/subjects/86ebd875-2365-48b4-88b6-9b7027f8f93a,True,,True
7432,PC 20130175,https://opencontext.org/subjects/b54ff938-31c4-4f2c-9552-3efd17d1d6f8,True,,True
7433,PC 20130185,https://opencontext.org/subjects/0ef0cfb6-7d55-472a-a310-a7a47b2c5731,True,,True
7434,PC 20130187,https://opencontext.org/subjects/d12bbaa1-90db-4273-a501-f3507ca4e983,True,,True
7435,PC 20130188,https://opencontext.org/subjects/5fc14b59-cf39-4daa-bbd4-c72b9e8bdf7b,True,,True
7436,PC 20130189,https://opencontext.org/subjects/fe9f2df4-8904-49ab-95a5-088a0b425c9d,True,,True
7437,PC 20130190,https://opencontext.org/subjects/05772d87-95bb-40da-abc6-6c18753673ae,True,,True
7438,PC 20130191,https://opencontext.org/subjects/bf3abf02-148c-4283-9b11-b55097334e16,True,,True
7439,PC 20130193,https://opencontext.org/subjects/b2801dd2-35bd-49ec-8c81-9c97a03fe350,True,,True
7440,PC 20130194,https://opencontext.org/subjects/ff07fd82-a189-4c3e-8926-ea1e08a8845c,True,,True
7441,PC 20130195,https://opencontext.org/subjects/a4a7d666-e465-4122-8929-7957b48b2dd4,True,,True
7442,PC 20130197,https://opencontext.org/subjects/315d6900-1463-4a67-b55f-7b875887c5c2,True,,True
7443,PC 20130199,https://opencontext.org/subjects/adf7ed5f-ff48-4eb4-8c69-964c40919a24,True,,True
7444,PC 20130202,https://opencontext.org/subjects/84be043e-e06c-4291-95e7-a4d188f4ac1b,True,,True
7445,PC 20130205,https://opencontext.org/subjects/3e6b9aa4-0f2a-4104-91c6-86c6edb9db1d,True,,True
7446,PC 20130206,https://opencontext.org/subjects/88f91fb1-c60c-46a7-943f-eac6e3060586,True,,True
7447,PC 20130208,https://opencontext.org/subjects/ca4bb974-da71-4980-896d-534320718a86,True,,True
7448,PC 20130212,https://opencontext.org/subjects/33a62138-21ad-44a2-9ebe-b741f390d65c,True,,True
7449,PC 20130214,https://opencontext.org/subjects/4272eb19-ae0b-4bda-b4e4-acb7b5c929ff,True,,True
7450,PC 20130216,https://opencontext.org/subjects/6cb1370c-90d5-4261-a1e3-c0b7790a071f,True,,True
7451,PC 20130226,https://opencontext.org/subjects/ddbc61d6-1cac-4d62-afc9-f7a696b80e11,True,,True
7452,PC 20130232,https://opencontext.org/subjects/53bad25d-8dc0-4bd0-bed0-43130a27756a,True,,True
7453,PC 20130234,https://opencontext.org/subjects/b83a8514-4cb0-4c01-ba10-966109f6461c,True,,True
7454,PC 20130235,https://opencontext.org/subjects/41ee2823-0acd-462d-a52f-7e8fe8cdf0e5,True,,True
7455,PC 20130236,https://opencontext.org/subjects/1fc14f4c-e8a1-49a8-a8ed-ef254e7b53ce,True,,True
7456,PC 20130237,https://opencontext.org/subjects/356d7627-c5a9-45a0-9419-874dc0b6a794,True,,True
7457,PC 20130240,https://opencontext.org/subjects/60b14c8b-44f3-4570-bff2-043fff347831,True,,True
7458,PC 20130242,https://opencontext.org/subjects/8ce3d8c5-55f6-4a86-8b94-fe52e0112cf1,True,,True
7459,PC 20130259,https://opencontext.org/subjects/b4b5a56f-c851-4058-9881-62450db724be,True,,True
7460,PC 20130262,https://opencontext.org/subjects/f96b05ef-e67b-42d7-ac5b-ae2cf93dc98a,True,,True
7461,PC 20130011,https://opencontext.org/subjects/d7ba9181-854c-4537-9075-39616b6bfdc7,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130011.jpg,True
7462,PC 20130013,https://opencontext.org/subjects/cfbbfae6-3cc5-4778-913f-286b54d0747e,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130013.jpg,True
7463,PC 20130022,https://opencontext.org/subjects/1daf7c3a-8161-42c7-bbae-e9e199de8266,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130022.jpg,True
7464,PC 20130027,https://opencontext.org/subjects/6e339ff7-4579-444e-ad4f-8dc0e07ad364,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130027.jpg,True
7465,PC 20130034,https://opencontext.org/subjects/f2ca9b16-981a-43ef-b3d1-a43334496733,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130034.jpg,True
7466,PC 20130070,https://opencontext.org/subjects/d4695552-3817-4f62-bacd-7bb05040a50f,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130070.jpg,True
7467,PC 20130073,https://opencontext.org/subjects/18a81ae3-7f9a-4d39-9db6-8fd76945d0e3,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130073.jpg,True
7468,PC 20130076,https://opencontext.org/subjects/bc2c6890-032d-48b9-9029-7f103183e5b0,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130076.jpg,True
7469,PC 20130085,https://opencontext.org/subjects/54778e5d-6754-4a7a-b8cb-7eaa90ed32d8,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130085.jpg,True
7470,PC 20130094,https://opencontext.org/subjects/161d2b73-183d-417c-ae01-ac9db653e339,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130094.jpg,True
7471,PC 20130095,https://opencontext.org/subjects/c50b122e-bfd6-4817-a14d-e848a07af3a4,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130095.jpg,True
7472,PC 20130096,https://opencontext.org/subjects/2d8f3960-bb39-4547-b560-ec5ae86be5b1,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130096.jpg,True
7473,PC 20130100,https://opencontext.org/subjects/df5d2cfa-a169-44a2-99f6-1d557ae61883,True,,True
7474,PC 20130101,https://opencontext.org/subjects/81863d92-26df-4fba-b05c-800c286873ce,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130101.jpg,True
7475,PC 20130106,https://opencontext.org/subjects/e0e72ad8-4fdf-4996-9828-28fedaac5ad0,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130106A.jpg,True
7476,PC 20130108,https://opencontext.org/subjects/04e669ab-4600-4de1-b6f7-b0c244e0c683,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130108.jpg,True
7477,PC 20130122,https://opencontext.org/subjects/15626073-1b2b-4f77-aa73-57f7f1ae786d,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130122.jpg,True
7478,PC 20130131,https://opencontext.org/subjects/5891d809-3c01-442e-a17e-5e1356462d00,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130131.jpg,True
7479,PC 20130137,https://opencontext.org/subjects/9ec59ab0-b5ed-41e4-8dc3-bb60926174fa,True,,True
7480,PC 20130141,https://opencontext.org/subjects/4ce5d5eb-9d3f-4e65-aa68-f056e996c6e0,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130141.jpg,True
7481,PC 20130145,https://opencontext.org/subjects/8efdfd6d-7450-414a-ae30-08e1f5640c80,True,,True
7482,PC 20130147,https://opencontext.org/subjects/2cebcf79-401d-4933-bda9-a26780b190d6,True,,True
7483,PC 20130148,https://opencontext.org/subjects/0382b5c9-ffcb-46cd-9a25-efe0a7ec715e,True,,True
7484,PC 20130150,https://opencontext.org/subjects/e74c84af-892f-4572-8e67-45a50d6a463e,True,,True
7485,PC 20130152,https://opencontext.org/subjects/bd2259c1-a454-4d77-a312-3f0f8249c111,True,,True
7486,PC 20130156,https://opencontext.org/subjects/0aca9ade-59f9-44aa-b79e-d39b284a134f,True,,True
7487,PC 20130158,https://opencontext.org/subjects/b818186a-eb3c-4d4d-80e6-28f610437195,True,,True
7488,PC 20130159,https://opencontext.org/subjects/63b31c0b-01d4-46eb-8f43-ae564530207f,True,,True
7489,PC 20130162,https://opencontext.org/subjects/3585faef-61fe-4799-9cb6-91de215375f7,True,,True
7490,PC 20130163,https://opencontext.org/subjects/778e616e-c9d3-45cc-b36f-cdada85a96d1,True,,True
7491,PC 20130165,https://opencontext.org/subjects/c3980188-cc41-4379-bef5-5c4ff792092b,True,,True
7492,PC 20130167,https://opencontext.org/subjects/4f5ca089-9e46-4a63-9f94-3eebc6cb8e17,True,,True
7493,PC 20130169,https://opencontext.org/subjects/7c450726-49fa-4e8d-8f87-c39d4994bf6f,True,,True
7494,PC 20130170,https://opencontext.org/subjects/ac936470-956d-450e-a77f-ffafc5141126,True,,True
7495,PC 20130171,https://opencontext.org/subjects/244f46f7-cec5-4bba-a41f-427cd770a90b,True,,True
7496,PC 20130177,https://opencontext.org/subjects/3ac0e96c-1786-4a4b-a04e-c6a0a1ab8cd6,True,,True
7497,PC 20130178,https://opencontext.org/subjects/9c148d49-7bec-45b4-8f1b-d0035535f084,True,,True
7498,PC 20130179,https://opencontext.org/subjects/80def4b3-b28e-4e9a-8e7f-c56e264bda4c,True,,True
7499,PC 20130181,https://opencontext.org/subjects/af698432-622d-4935-a43c-12525c74c16b,True,,True
7500,PC 20130182,https://opencontext.org/subjects/c7f9ff89-7eaa-42fa-9c01-f0e93bcd7ff8,True,,True
7501,PC 20130184,https://opencontext.org/subjects/44d70469-7caf-4405-a6c3-76873a1cf317,True,,True
7502,PC 20130186,https://opencontext.org/subjects/3da90087-8a1c-4a8e-8079-80a229491971,True,,True
7503,PC 20130192,https://opencontext.org/subjects/635738b4-d914-411e-89f7-ecb15c600a12,True,,True
7504,PC 20130200,https://opencontext.org/subjects/66ec861b-e02d-4547-a41c-9c7bd573ec96,True,,True
7505,PC 20130201,https://opencontext.org/subjects/cb937c8d-b59f-4506-ac7f-e7de9bf70a34,True,,True
7506,PC 20130209,https://opencontext.org/subjects/38416921-6faf-4b7c-b7b8-e45ea92bf49a,True,,True
7507,PC 20130211,https://opencontext.org/subjects/d3ddadd0-a0f0-482a-81c3-ecf7cdba00d7,True,,True
7508,PC 20130217,https://opencontext.org/subjects/e8b3f9ea-0fcf-4deb-921b-75221a177d43,True,,True
7509,PC 20130220,https://opencontext.org/subjects/e9eb749f-02fe-4478-a0ce-cb6db3d9ba12,True,,True
7510,PC 20130246,https://opencontext.org/subjects/268d79f9-4345-4110-b837-2867a69c2873,True,,True
7511,PC 20130007,https://opencontext.org/subjects/52ee24f3-09d6-4af5-aaa3-d6f06b8e011b,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130007.jpg,True
7512,PC 20130008,https://opencontext.org/subjects/bdc2bed2-7518-4d27-bd46-905de1da0e35,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130008.jpg,True
7513,PC 20130009,https://opencontext.org/subjects/72c3b40a-49bf-4fda-9fa3-023b3a8dc054,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130009.jpg,True
7514,PC 20130012,https://opencontext.org/subjects/164069cc-4ce4-48b0-a955-ffba1b32fbf6,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130012.jpg,True
7515,PC 20130016,https://opencontext.org/subjects/f3b68e61-8561-4996-ac80-52fb9959e2a6,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130016.jpg,True
7516,PC 20130017,https://opencontext.org/subjects/15f3c74e-c6f8-4d1b-a655-86d5050dd874,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130017.jpg,True
7517,PC 20130019,https://opencontext.org/subjects/fbb8f2b2-46c3-4d8c-91ad-b1ae1f3cd33e,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130019.jpg,True
7518,PC 20130020,https://opencontext.org/subjects/b5dac26e-50c2-4e37-a2f4-7fe86f51e074,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130020.jpg,True
7519,PC 20130021,https://opencontext.org/subjects/f7e4ac2e-b1da-4258-a334-3346177aff88,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130021.jpg,True
7520,PC 20130024,https://opencontext.org/subjects/63ebce39-1ee8-481d-b567-6f957258e9bc,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130024.jpg,True
7521,PC 20130025,https://opencontext.org/subjects/6fb21458-df13-4bd7-b44a-361466c84e70,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130025.jpg,True
7522,PC 20130026,https://opencontext.org/subjects/321718ca-21e8-4292-a080-d569f5425767,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130026.jpg,True
7523,PC 20130030,https://opencontext.org/subjects/57bd8cf1-f064-4a46-849a-90ce625664aa,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130030.jpg,True
7524,PC 20130031,https://opencontext.org/subjects/9630fb19-c315-4fa2-a26c-0f6c3efca2c9,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130031.jpg,True
7525,PC 20130033,https://opencontext.org/subjects/66486bee-08a6-45b2-8a09-ba93fdf1bb97,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130033.jpg,True
7526,PC 20130036,https://opencontext.org/subjects/1c3131c4-c76d-452f-8afc-f06305851314,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130036.jpg,True
7527,PC 20130037,https://opencontext.org/subjects/c49e76c9-ef69-4982-a488-f005e0958a5d,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130037.jpg,True
7528,PC 20130038,https://opencontext.org/subjects/831d0ecb-764e-46d4-b4b6-f2dd300a82d3,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130038.jpg,True
7529,PC 20130040,https://opencontext.org/subjects/346bd969-2bd1-49d1-af71-d7792bef6ba1,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130040.jpg,True
7530,PC 20130041,https://opencontext.org/subjects/0d55c059-90d1-4e62-ae02-ee97a6ae6ffd,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130041.jpg,True
7531,PC 20130043,https://opencontext.org/subjects/74153c10-e882-42b4-ad23-7f18e522500b,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130043.jpg,True
7532,PC 20130045,https://opencontext.org/subjects/ed8639bf-37c8-4b9a-8c55-eed1b40c10a2,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130045.jpg,True
7533,PC 20130050,https://opencontext.org/subjects/2a78296b-fb4d-488b-b21a-3266ef67ae6d,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130050.jpg,True
7534,PC 20130051,https://opencontext.org/subjects/22083e19-709b-4be1-9ee0-f51da5bbbb8f,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130051.jpg,True
7535,PC 20130054,https://opencontext.org/subjects/f5c83c26-f133-4d4b-a22d-539fbb0c0a7e,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130054.jpg,True
7536,PC 20130055,https://opencontext.org/subjects/002e8008-60ea-4b62-aa0b-6032f051a43b,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130055.jpg,True
7537,PC 20130057,https://opencontext.org/subjects/8038c47e-c173-4258-9dd6-ddc3c6c00721,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130057.jpg,True
7538,PC 20130058,https://opencontext.org/subjects/c6d1b394-2dcf-4e5e-aff5-f5c1af45834e,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130058.jpg,True
7539,PC 20130061,https://opencontext.org/subjects/1f571f1b-2d90-4c7d-8b9d-e12ad9767359,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130061.jpg,True
7540,PC 20130062,https://opencontext.org/subjects/16108658-c983-4e68-ba2f-839afe2c5fc4,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130062.jpg,True
7541,PC 20130063,https://opencontext.org/subjects/73886097-444b-4ac6-a60a-927d68f771f5,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130063.jpg,True
7542,PC 20130066,https://opencontext.org/subjects/e0fb98a7-ac40-439e-bb21-ac4ed47b4be6,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130066.jpg,True
7543,PC 20130068,https://opencontext.org/subjects/a3d703e3-c270-474b-aa2e-8e5b0075b024,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130068.jpg,True
7544,PC 20130069,https://opencontext.org/subjects/6c3b1aa3-6a1a-41c6-8628-9badd71dac57,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130069.jpg,True
7545,PC 20130072,https://opencontext.org/subjects/71758af6-bb82-4dbf-85a2-cbde893d97b1,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017-b/thumbs/20130072.jpg,True
