polygon_id,year,trench_area,trench_number,x,y,new_id,book,uri
194,1972,T,20,185.6372386,-45.42162399,T20_1972_194,,
194,1972,T,20,188.535397,-46.19665824,T20_1972_194,,
194,1972,T,20,189.0520865,-44.26455266,T20_1972_194,,
194,1972,T,20,190.0181393,-44.52289741,T20_1972_194,,
195,1978,T,23,210.1850763,-45.74931404,T23_1978_195,,
195,1978,T,23,208.7305821,-48.37313694,T23_1978_195,,
195,1978,T,23,209.6051897,-48.85796834,T23_1978_195,,
195,1978,T,23,208.1506955,-51.48179124,T23_1978_195,,
195,1978,T,23,207.2760879,-50.99695983,T23_1978_195,,
195,1978,T,23,206.3064251,-52.7461751,T23_1978_195,,
195,1978,T,23,204.5572098,-51.77651229,T23_1978_195,,
195,1978,T,23,205.5268726,-50.02729703,T23_1978_195,,
195,1978,T,23,198.5300116,-46.14864579,T23_1978_195,,
195,1978,T,23,199.9845058,-43.52482289,T23_1978_195,,
195,1978,T,23,204.3575439,-45.94897992,T23_1978_195,,
195,1978,T,23,205.8120382,-43.32515702,T23_1978_195,,
196,1979,T,23,215.8224983,-50.01774151,T23_1979_196,,
196,1979,T,23,214.9478907,-49.5329101,T23_1979_196,,
196,1979,T,23,214.4630593,-50.40751773,T23_1979_196,,
196,1979,T,23,212.713844,-49.43785493,T23_1979_196,,
196,1979,T,23,209.8048556,-54.68550072,T23_1979_196,,
196,1979,T,23,212.4286785,-56.13999493,T23_1979_196,,
197,1979,T,23,208.4454166,-55.07527694,T23_1979_197,,
197,1979,T,23,206.0212595,-59.4483151,T23_1979_197,,
197,1979,T,23,209.5196901,-61.38764072,T23_1979_197,,
